Stf;Pos.;MaterialP;Objektkurztext;Menge;ME;Werk;ZTP;Horiz;DMk;BeschArt;MArt;R;LOrt;ArbPlatz;ÄndNr;EKG;SchGut
 0;0000;500550869;City-Tram M33-3-Teiler/Ein-Richter Typ-A;      1;ST;86;SP;001;PD;E;FERT;;;;;;
 1;0003;500563101;Farbe 203;      1;ST;86;SP;001;PD;E;HALB;1;15;INV;B-GOT001;;
 2;0001;558344CM1;Montage Isolierung Kopf-Front;      1;ST;86;SP;300;PD;E;HALB;1;15;INV;B-GOT001;;
 3;0001;500585186;KIT - Montage Isolierung Kopf-Front;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;74923;W06;
 3;0130;500598240;Schutzrohr;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;76017;W05;
 3;0001;500546974;Klebstoff Sikaflex-268 schwarz Hobb.50l;  0,000;KG;86;SP;001;PD;F;ROH;1;48;PK01;W-VIE001M;W09;
 3;0002;500546975;Klebstoff SikaBooster-20 S Hobb.23l;  0,000;KG;86;SP;001;PD;F;ROH;1;48;PK01;W-VIE001M;W09;
 3;0004;500539443;Haftvermittler Sika Primer-207;  0,000;KG;86;SP;001;PD;F;ROH;1;88;PK01;W-VIE001M;W09;
 3;0135;500598242;Deckel;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;76017;W05;
 3;0150;500520509;Weichaluminium- Klebeband 50mm br.1436 F;136,000;M;86;SP;001;PD;F;ROH;1;88;PK01;75417;W02;
 3;0151;500556242;Wasserschlauch DN 15x19 Elastomer;  1,640;M;86;SP;001;PD;F;ROH;1;88;PK01;76017;W02;
 3;0160;500590875;Montage Gewindeplatten;      1;ST;86;SP;200;PD;E;HALB;1;15;PK01;75436;;
 4;0200;500580448;Gewindeplatte;      2;ST;86;SP;001;PD;F;ROH;;88;VO90;75436;W05;
 4;0201;500580449;Gewindeplatte kpl;     13;ST;86;SP;001;PD;F;ROH;;88;VO90;75436;W05;
 4;0202;500267216;Sechskantm.M6 ISO7040-A2-70;      4;ST;86;SP;001;ND;F;ROH;;88;VO90;75436;W09;X
 4;0203;500243160;Scheibe 6 ISO7093-1 200HV-A2;      4;ST;86;SP;001;ND;F;ROH;;88;VO90;75436;W09;X
 4;0204;500289534;Scheibe 5 ISO7093-1 200HV-A2;     26;ST;86;SP;001;ND;F;ROH;;88;VO90;75436;W09;X
 4;0205;500024648;Sechskantm.M5 ISO7040-A2-70;     26;ST;86;SP;001;ND;F;ROH;;88;VO90;75436;W09;X
 4;0206;500504045;Halbrundkopfschr.M5x16 ISO7380-2-A2-70;     26;ST;86;SP;001;ND;F;ROH;;88;VO90;75436;W09;X
 3;0207;700039705;Schlauchklemme 360722 FSt verz.;      3;ST;86;SP;001;PD;F;ROH;;88;PK01;76017;W11;
 3;0208;500368973;Befestigungsbinder EdgeClip T50ROSEC19;      2;ST;86;SP;001;ND;F;ROH;;88;PK01;76017;W12;X
 3;0209;500598753;U-Clip Art.Nr.016662 Form 5;      4;ST;86;SP;001;PD;F;ROH;;88;PK01;76017;W02;
 3;0210;500397891;Kantenschutz GEE62F-A-C natur;  0,185;M;86;SP;001;PD;F;ROH;1;88;PK01;76017;W11;
 3;0002;500592804;Gewinde nachschneiden Kopf 1/2B;      1;ST;86;SP;300;PD;E;HALB;1;15;PK01;75651;;
 2;0002;558345CM1;Montage Fußboden Kopf-Front;      1;ST;86;SP;300;PD;E;HALB;1;15;INV;B-GOT001;;
 3;0001;500567453;Bodenplatte C1 kpl.;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;B-GOT001;W06;
 3;0002;500567455;Bodenplatte;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;B-GOT001;W06;
 3;0003;500567472;Bodenplatte C3;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;B-GOT001;W06;
 3;0004;500567473;Bodenplatte;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;B-GOT001;W06;
 3;0005;500567454;Bodenplatte;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;B-GOT001;W06;
 3;0006;500572734;Bodenplatte;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;B-GOT001;W06;
 3;0007;500578164;Distanzkeil 1;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;B-GOT001;W11;
 3;0008;500572735;Bodenplatte;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;B-GOT001;W06;
 3;0010;500576940;Distanzplatte kpl.;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;B-GOT001;W06;
 3;0011;500576814;Befestigungswinkel Bl 3x60x83,6 ISO9445;      2;ST;86;SP;001;PD;F;ROH;;88;PK01;B-GOT001;W05;
 3;0012;500577048;Aufnahmehuelse kpl.;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;71509;W05;
 3;0013;500576959;Blindstopfen, rund M20x1,5 Ms 6700620;      1;ST;86;SP;001;ND;F;ROH;;88;PK01;B-GOT001;W02;X
 3;0014;500576938;Rohr fuer Wasserablauf kpl.;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;B-GOT001;W05;
 3;0015;500576812;Rohr fuer Wasserablauf kpl.;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;B-GOT001;W05;
 3;0016;500578165;Distanzkeil 2;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;B-GOT001;W11;
 3;0018;500580553;Blechschr.ST5,5x16-C-H ISO7050-A4-70;      3;ST;86;SP;001;ND;F;ROH;;88;PK01;B-GOT001;W02;X
 3;0019;700034865;Blechschr.ST4,8x16-C-H ISO7049-A2-70;      8;ST;86;SP;001;ND;F;ROH;;88;PK01;B-GOT001;W09;X
 3;0020;500305917;Elastikp. 3M Bumpon SJ5003 5mm skl.;     60;ST;86;SP;001;PD;F;ROH;;88;PK01;B-GOT001;W09;X
 3;0021;815001379;Elastikp. 3M Bumpon SJ5007 2,5mm skl;     20;ST;86;SP;001;PD;F;ROH;;88;PK01;B-GOT001;W05;
 3;0022;500327344;Elastikp 3M Bumpon SJ5012 3,5mm skl.;     10;ST;86;SP;001;ND;F;ROH;;88;PK01;B-GOT001;W10;X
 3;0023;500309395;Elastikp. 3M Bumpon SJ5780 5,5mm skl.;     10;ST;86;SP;001;ND;F;ROH;;88;PK01;B-GOT001;W10;X
 3;0001;500546974;Klebstoff Sikaflex-268 schwarz Hobb.50l;  7,800;KG;86;SP;001;PD;F;ROH;1;48;PK01;W-VIE001M;W09;
 3;0002;500546975;Klebstoff SikaBooster-20 S Hobb.23l;  0,156;KG;86;SP;001;PD;F;ROH;1;48;PK01;W-VIE001M;W09;
 3;0004;500539443;Haftvermittler Sika Primer-207;  0,480;KG;86;SP;001;PD;F;ROH;1;88;PK01;W-VIE001M;W09;
 3;0001;500538717;Klebstoff SikaForce-7818 L7 Harz+Härter;  1,250;KG;86;SP;001;PD;F;ROH;1;88;PK01;71219;W09;
 3;0004;500050017;Sika Aktivator 100;  0,065;KG;86;SP;001;PD;F;ROH;1;88;PK01;71219;W09;
 3;0002;500112090;Korrosionsschutz Tectyl 5750 W; 10,000;KG;86;SP;001;PD;F;ROH;1;88;PK01;71509;W09;
 3;0004;500550315R;Ablufthaube kpl.;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;75506;W05;
 3;0013;500577626;Dichtung Abluft Pl 3x157x378;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;75506;W11;
 3;0022;500332596;Sechskantschr.M6x16 ISO4017-A4-80;      6;ST;86;SP;001;ND;F;ROH;;88;PK01;75506;W09;X
 3;0024;815001287;Sperrkantscheibe SKM-8 TN096340-NrFSt-A4;      6;ST;86;SP;001;ND;F;ROH;;88;PK01;75506;W09;X
 3;0130;500222566;Einsatz E153p9 TPE-V natur;      1;ST;86;SP;001;ND;F;ROH;;88;PK01;75506;W02;X
 3;0160;500175851;Kabelverschraubung VK82553d Ms,vern.;      1;ST;86;SP;001;ND;F;ROH;;88;PK01;75506;W11;X
 3;0432;500175552;Gegenm.M25x1,5 225/5 Ms,vern.;      1;ST;86;SP;001;ND;F;ROH;;88;PK01;75506;W04;X
 2;0003;558346CM1;Übersicht Fenstereinbau Kopf-Front;      1;ST;86;SP;300;PD;E;HALB;1;15;INV;B-GOT001;;
 3;0001;500563588;Frontscheibe;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;B-GOT001;W06;
 3;0002;500578866;Leuchtenhalter links kpl.;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;B-GOT001;W05;
 3;0003;500578867;Leuchtenhalter rechts kpl.;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;B-GOT001;W05;
 3;0001;500546974;Klebstoff Sikaflex-268 schwarz Hobb.50l;  0,000;KG;86;SP;001;PD;F;ROH;1;48;PK01;W-VIE001M;W09;
 3;0002;500546975;Klebstoff SikaBooster-20 S Hobb.23l;  0,000;KG;86;SP;001;PD;F;ROH;1;48;PK01;W-VIE001M;W09;
 3;0004;500539443;Haftvermittler Sika Primer-207;  0,000;KG;86;SP;001;PD;F;ROH;1;88;PK01;W-VIE001M;W09;
 3;0002;500563589;Seitenscheibe rechts;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;B-GOT001;W06;
 3;0003;500563600;Seitenscheibe links;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;B-GOT001;W06;
 3;0004;500563601;Schiebefenstersystem Kopf links;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;B-GOT001;W06;
 3;0001;500546974;Klebstoff Sikaflex-268 schwarz Hobb.50l;  3,900;KG;86;SP;001;PD;F;ROH;1;48;PK01;W-VIE001M;W09;
 3;0002;500546975;Klebstoff SikaBooster-20 S Hobb.23l;  0,078;KG;86;SP;001;PD;F;ROH;1;48;PK01;W-VIE001M;W09;
 3;0004;500539443;Haftvermittler Sika Primer-207;  0,240;KG;86;SP;001;PD;F;ROH;1;88;PK01;W-VIE001M;W09;
 3;0001;500546973;Klebstoff Sikaflex-268 schwarz 600ml;  1,300;KG;86;SP;001;PD;F;ROH;1;48;PK01;W-VIE001M;W09;
 3;0003;500050017;Sika Aktivator 100;  0,050;KG;86;SP;001;PD;F;ROH;1;88;PK01;W-VIE001M;W09;
 3;0004;500539443;Haftvermittler Sika Primer-207;  0,080;KG;86;SP;001;PD;F;ROH;1;88;PK01;W-VIE001M;W09;
 3;0012;500305916;Elastikp.3M Bumpon SJ5027 7,9mm skl.;     20;ST;86;SP;001;ND;F;ROH;;88;PK01;B-GOT001;W10;X
 3;0013;500305917;Elastikp. 3M Bumpon SJ5003 5mm skl.;     20;ST;86;SP;001;PD;F;ROH;;88;PK01;B-GOT001;W09;X
 3;0014;500306899;Elastikp.3M Bumpon SJ6506 3,8mm skl.;     20;ST;86;SP;001;ND;F;ROH;;88;PK01;B-GOT001;W02;X
 3;0015;500311355;Elastikp. 3M Bumpon SJ5076 2,8mm skl.;     20;ST;86;SP;001;PD;F;ROH;;88;PK01;B-GOT001;W02;X
 2;0004;565505CM1;Montage Fußbodenbelag Kopf-Front;      1;ST;86;SP;300;PD;E;HALB;1;15;INV;71509;;
 3;0001;500573348;Fußb.bel. Noraplan mobil(mix 931);  2,900;M2;86;SP;001;PD;F;ROH;1;88;PK01;B-GOT001;W06;
 3;0002;500573551;Fußb.bel. Noraplan mobil(mix 931);  0,400;M2;86;SP;001;PD;F;ROH;1;88;PK01;B-GOT001;W06;
 3;0003;500571624;Dichtwinkel;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;B-GOT001;W05;
 3;0004;500571625;Dichtwinkel;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;B-GOT001;W05;
 3;0005;500571626;Dichtwinkel;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;B-GOT001;W05;
 3;0006;500571627;Dichtwinkel;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;B-GOT001;W05;
 3;0007;500571628;Trittwinkel;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;B-GOT001;W05;
 3;0008;500571629;Trittwinkel;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;B-GOT001;W05;
 3;0009;500571640;Trittwinkel;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;B-GOT001;W05;
 3;0010;500571641;Trittwinkel;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;B-GOT001;W05;
 3;0011;500577080;Trittwinkel;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;B-GOT001;W05;
 3;0015;500586270;Antirutschbelag sk 51x18300 Public 46;  2,600;M;86;SP;001;PD;F;ROH;1;88;PK01;75058;W02;
 3;0016;500573552;Antirutsch-Belag 25x18300 univers.sk.;  1,100;M;86;SP;001;PD;F;ROH;1;88;PK01;B-GOT001;W02;
 3;0020;700015260;Blechschr.ST4,2x13-C-H ISO7050-A2-70;     11;ST;86;SP;001;ND;F;ROH;;88;PK01;75428;W09;X
 3;0024;500327344;Elastikp 3M Bumpon SJ5012 3,5mm skl.;      6;ST;86;SP;001;ND;F;ROH;;88;PK01;B-GOT001;W10;X
 3;0001;500287173;Primer 3M 94;  0,050;KG;86;SP;001;PD;F;ROH;1;88;PK01;W-FIN001;W09;
 3;0002;700032707;Safety Walk Kantenschutzversiegelung;  0,100;KG;86;SP;001;PD;F;ROH;1;88;PK01;W-FIN001;W09;
 3;0001;500137601;Klebstoff Dinitrol PUR 512 2K HM;  0,000;KG;86;SP;001;PD;F;ROH;1;48;PK01;70887;W09;
 3;0003;500481852;Haftreiniger DINITROL 520-Ethanol (1L);  0,000;KG;86;SP;001;PD;F;ROH;1;88;PK01;70887;W09;
 3;0004;500146546;Haftvermittler Dinitrol-PUR 530;  0,000;KG;86;SP;001;PD;F;ROH;1;88;PK01;70887;W09;
 3;0005;500146550;Haftvermittler Dinitrol-PUR 550;  0,000;KG;86;SP;001;PD;F;ROH;1;88;PK01;70887;W09;
 3;0001;500434191;Kleber Thomsit K 182;  0,000;KG;86;SP;001;PD;F;ROH;1;88;PK01;56460;W09;
 3;0001;500300643;Klebstoff SikaSense4300FD;  1,800;KG;86;SP;001;PD;F;ROH;1;88;PK01;B-GOT001;W09;
 3;0002;500300644;SikaCure-4901 dunkelblau (Vernetzer);  0,090;KG;86;SP;001;PD;F;ROH;1;88;PK01;B-GOT001;W09;
 3;0003;500071861;Spachtel Thomsit S 810;  1,800;KG;86;SP;001;PD;F;ROH;1;88;PK01;B-GOT001;W09;
 3;0004;66001938S;Polyesterspachtel und Haerter 1,8kg;  0,900;L;86;SP;001;V1;F;ROH;1;88;PK01;B-GOT001;W09;
 3;0005;500428212;Grundierung Thomsit R766;  0,900;KG;86;SP;001;PD;F;ROH;1;88;PK01;B-GOT001;W09;
 3;0001;500538717;Klebstoff SikaForce-7818 L7 Harz+Härter;  0,000;KG;86;SP;001;PD;F;ROH;1;88;PK01;71219;W09;
 3;0004;500050017;Sika Aktivator 100;  0,000;KG;86;SP;001;PD;F;ROH;1;88;PK01;71219;W09;
 3;0030;500385786;Fugenmasse-1K-Pur-Farbe 1823;  1,000;KG;86;SP;001;PD;F;ROH;1;88;PK01;B-GOT001;W09;
 3;0031;100167863;Fugenmasse Farbe 0716-1K-PUR;  0,500;KG;86;SP;001;PD;F;ROH;1;88;PK01;B-GOT001;W09;
 3;0001;500546976;Klebstoff Sikaflex-268 PowerCure schwarz;  0,000;KG;86;SP;001;PD;F;ROH;1;48;PK01;74287;W09;
 3;0004;500539443;Haftvermittler Sika Primer-207;  0,000;KG;86;SP;001;PD;F;ROH;1;88;PK01;74287;W09;
 1;0001;500563105;Ausbau 301 Vorbau Aussenanbauteile;      1;ST;86;SP;001;PD;E;HALB;1;15;INV;B-GOT001;;
 2;0001;558382CM1;Montage Scheinwerferabdeckung-Front;      1;ST;86;SP;300;PD;E;HALB;1;15;INV;B-GOT001;;
 3;0004;500587649;Montagehalterung re kpl;      1;ST;86;SP;001;PD;F;ROH;;88;M3FL3;75042;W05;
 3;0005;500587780;Montagehalterung li kpl;      1;ST;86;SP;001;PD;F;ROH;;88;M3FL3;75042;W05;
 3;0012;61000655S;Gurtband 25mm;  1,000;M;86;SP;001;PD;F;ROH;1;88;M3FL3;B-GOT001;W02;X
 3;0013;500333464;Sechskantschr.M6x12 ISO4017-A4-80;      6;ST;86;SP;001;ND;F;ROH;;88;M3FL3;75726;W09;X
 3;0014;500053323;Sperrkantscheibe SKB-6-NrFSt;      6;ST;86;SP;001;ND;F;ROH;;88;M3FL3;75726;W09;X
 3;0015;500342711;Sechskantschr.M6x45 ISO4017-A4-80;      4;ST;86;SP;001;ND;F;ROH;;88;M3FL3;75726;W09;X
 3;0016;815001288;Sperrkantscheibe SKM-6-NrFst (A4);      6;ST;86;SP;001;ND;F;ROH;;88;M3FL3;75042;W09;X
 3;0017;500340013;Sechskantschr.M5x12 ISO4017-A4-80;      4;ST;86;SP;001;ND;F;ROH;;88;M3FL3;75022;W09;X
 3;0018;500437566;Scheibe 5 ISO7093-1 200HV-A4;     12;ST;86;SP;001;ND;F;ROH;;88;M3FL3;75042;W09;X
 3;0019;500429361;Sechskantm.M5 ISO4032 A4-70;      4;ST;86;SP;001;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
 3;0023;500507834;Beilage Bl 2x50x160 ISO9445;      4;ST;86;SP;100;PD;F;HALB;;88;M3FL3;B-GOT001;W05;
 3;0024;500594718;Spannhülse Rd 16x25 M6;      4;ST;86;SP;001;PD;F;ROH;;88;M3FL3;75726;W05;
 3;0001;500036716;Montagepaste Klüber 46MR401;  0,000;KG;86;SP;001;PD;F;ROH;1;88;M3FL3;75134;W09;
 3;0001;700011785;Korrosionsschutz - Tectyl 846;  0,000;KG;86;SP;001;PD;F;ROH;1;88;M3FL3;75134;W09;
 3;0999;500585757;Vormontage Scheinwerferabdeckung;      1;ST;86;SP;200;PD;E;HALB;1;15;M3FL3;75022;;
 4;0001;500599132;Kleben Lampenglas;      1;ST;86;SP;200;PD;E;HALB;1;15;VO90;76299;;
 5;0001;500583569;Scheinwerferabdeckung kpl;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;76299;W06;
 5;0006;500583729;Lampenglas re;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;76299;W06;
 5;0007;500583740;Lampenglas li;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;76299;W06;
 5;0001;500546973;Klebstoff Sikaflex-268 schwarz 600ml;  0,000;KG;86;SP;001;PD;F;ROH;1;48;PK01;W-VIE001M;W09;
 5;0003;500050017;Sika Aktivator 100;  0,000;KG;86;SP;001;PD;F;ROH;1;88;PK01;W-VIE001M;W09;
 5;0004;500539443;Haftvermittler Sika Primer-207;  0,000;KG;86;SP;001;PD;F;ROH;1;88;PK01;W-VIE001M;W09;
 4;0010;500597246;Sicherheitsvorreiber, Sonderdreikant 6,5;      2;ST;86;SP;001;PD;F;ROH;;88;VO90;75726;W11;
 4;0011;500583289;Teleskopschiene;      2;ST;86;SP;001;PD;F;ROH;;88;VO90;75022;W09;
 4;0013;500333464;Sechskantschr.M6x12 ISO4017-A4-80;      6;ST;86;SP;001;ND;F;ROH;;88;VO90;75726;W09;X
 4;0014;500053323;Sperrkantscheibe SKB-6-NrFSt;      6;ST;86;SP;001;ND;F;ROH;;88;VO90;75726;W09;X
 4;0017;500340013;Sechskantschr.M5x12 ISO4017-A4-80;      4;ST;86;SP;001;ND;F;ROH;;88;VO90;75042;W09;X
 4;0018;500437566;Scheibe 5 ISO7093-1 200HV-A4;      2;ST;86;SP;001;ND;F;ROH;;88;VO90;75022;W09;X
 4;0020;63820014S;Anschlagpuffer;      2;ST;86;SP;001;ND;F;ROH;;88;VO90;75022;W10;X
 4;0021;650010411;Sechskantm.M8 ISO4032-A4-80;      4;ST;86;SP;001;ND;F;ROH;;88;VO90;75022;W09;X
 4;0022;815001287;Sperrkantscheibe SKM-8 TN096340-NrFSt-A4;      4;ST;86;SP;001;ND;F;ROH;;88;VO90;75022;W09;X
 4;0051;500583507;Halter fuer Schein-werfer;      2;ST;86;SP;001;PD;F;ROH;;88;VO90;75042;W05;
 4;0052;500583508;Gummidichtung;      2;ST;86;SP;001;PD;F;ROH;;88;VO90;75042;W02;
 4;0053;500583287;Leichte Halterung li;      1;ST;86;SP;001;PD;F;ROH;;88;VO90;75042;W05;
 4;0054;500583288;Leichte Halterung re;      1;ST;86;SP;001;PD;F;ROH;;88;VO90;75042;W05;
 4;0055;500598088;Dichtung Scheinwerfer;      2;ST;86;SP;001;PD;F;ROH;;88;VO90;76108;W06;
 4;0056;500332596;Sechskantschr.M6x16 ISO4017-A4-80;     18;ST;86;SP;001;ND;F;ROH;;88;VO90;75042;W09;X
 4;0057;700019595;Sechskantm.M6 ISO4032-A2-70;     18;ST;86;SP;001;ND;F;ROH;;88;VO90;75042;W09;X
 4;0400;700028163;Blechschr.ST4,2x13-C-H ISO7049-A2-70;      6;ST;86;SP;001;ND;F;ROH;;88;VO90;75042;W09;X
 4;0450;815001288;Sperrkantscheibe SKM-6-NrFst (A4);     36;ST;86;SP;001;ND;F;ROH;;88;VO90;75042;W09;X
 4;0620;500565387;Befestigungsset LED Scheinwerfer Nolden;      2;ST;86;SP;001;PD;F;ROH;;88;VO90;75042;W09;
 4;0701;500565382;Hauptscheinwerfer BI-LED symm. chrom;      2;ST;86;SP;001;PD;F;ROH;;88;VO90;75042;W02;
 4;0702;500570672;Schluss/Brems/Blinkleuchte NCC-3D #6;      2;ST;86;SP;001;PD;F;ROH;;88;VO90;75042;W09;
 4;0001;500352591;Einzelleiterdichtung 1,8-2,4mm Superseal;      6;ST;86;SP;001;ND;F;ROH;;88;VO90;B-GOT001;W04;X
 4;0002;500361233;Kontaktbuchse 0,75-1,5mm2 Superseal,verz;      6;ST;86;SP;001;ND;F;ROH;;88;VO90;B-GOT001;W12;X
 4;0003;500361242;Buchsengehäuse Superseal 3pol.;      2;ST;86;SP;001;ND;F;ROH;;88;VO90;B-GOT001;W02;X
 4;0001;500409365;Buchsengehäuse Superseal 4pol.;      2;ST;86;SP;001;ND;F;ROH;;88;VO90;B-GOT001;W04;X
 4;0002;500361233;Kontaktbuchse 0,75-1,5mm2 Superseal,verz;      8;ST;86;SP;001;ND;F;ROH;;88;VO90;B-GOT001;W12;X
 4;0003;38150512S;Einzelleiterdichtung 1,4-1,7mm Superseal;      8;ST;86;SP;001;ND;F;ROH;;88;VO90;B-GOT001;W10;X
 2;0002;558385CM1;Montage Prallelement komplett;      1;ST;86;SP;300;PD;E;HALB;1;15;INV;B-GOT001;;
 3;0001;500565719;Stossbügel kpl;      1;ST;86;SP;001;PD;F;HALB;;88;M3FL3;B-GOT001;W05;
 3;0002;500565720;Energieverzehrelement;      2;ST;86;SP;001;PD;F;ROH;;88;M3FL3;B-GOT001;W01;
 3;0003;500421452;Sperrkantscheibe SKM-20 076100-NrFSt;      8;ST;86;SP;001;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
 3;0004;500463877;Sechskantschr.M20x140 ISO4014-10.9-Geom.;      8;ST;86;SP;001;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
 3;0005;500565768;Dehnbuchse M20;      8;ST;86;SP;001;PD;F;ROH;;88;M3FL3;B-GOT001;W05;
 3;0006;500476712;Scheibe 30 ISO8738 160HV-St-Geomet500A;      2;ST;86;SP;001;PD;F;ROH;;88;M3FL3;B-GOT001;W09;
 3;0007;500332898;Sechskantschr.M10x60 ISO4017-A4-80;      4;ST;86;SP;001;ND;F;ROH;;88;M3FL3;75417;W09;X
 3;0008;500255421;Federstecker 6,3 DIN11024-FSt,verz.;      2;ST;86;SP;001;ND;F;ROH;;88;M3FL3;B-GOT001;W02;X
 3;0009;500565721;Bolzen B30d9x175x6,3x161 ISO2341;      2;ST;86;SP;001;ND;F;ROH;;88;M3FL3;B-GOT001;W02;X
 3;0001;500408071;Korrosionsschutzmittel Dinitrol 4010;  0,000;L;86;SP;001;PD;F;ROH;1;88;M3FL3;75134;W09;
 3;0011;500340296;Loctite 243 Schraubensicherung;  0,008;KG;86;SP;001;PD;F;ROH;1;88;M3FL3;W-VIE001;W09;
 3;0001;500036716;Montagepaste Klüber 46MR401;  0,000;KG;86;SP;001;PD;F;ROH;1;88;M3FL3;75134;W09;
 2;0003;558386CM1;Montage Kupplungs-Abdeckung;      1;ST;86;SP;300;PD;E;HALB;1;15;INV;B-GOT001;;
 3;0001;500565539;Kupplungsklappe Mitte vst;      1;ST;86;SP;001;PD;F;ROH;;88;M3FL3;B-GOT001;W06;
 3;0002;500565551;Kupplungsklappe li vst;      1;ST;86;SP;001;PD;F;ROH;;88;M3FL3;B-GOT001;W06;
 3;0003;500565552;Kupplungsklappe re vst;      1;ST;86;SP;001;PD;F;ROH;;88;M3FL3;B-GOT001;W06;
 3;0004;500572449;C-Schiene Seitenteil kpl;      4;ST;86;SP;001;PD;F;ROH;;88;M3FL3;B-GOT001;W05;
 3;0005;500566114;Hauptkonsole kpl li;      1;ST;86;SP;001;PD;F;ROH;;88;M3FL3;B-GOT001;W05;
 3;0006;500566115;Hauptkonsole kpl re;      1;ST;86;SP;001;PD;F;ROH;;88;M3FL3;B-GOT001;W05;
 3;0007;500568766;Feder Kupplungsabdeckung;      2;ST;86;SP;001;PD;F;ROH;;88;M3FL3;B-GOT001;W05;
 3;0008;500565541;Konsole Drehriegel kpl li;      1;ST;86;SP;001;PD;F;ROH;;88;M3FL3;B-GOT001;W05;
 3;0009;500565542;Konsole Drehriegel kpl re;      1;ST;86;SP;001;PD;F;ROH;;88;M3FL3;B-GOT001;W05;
 3;0010;500565545;Halteblech kpl;      2;ST;86;SP;001;PD;F;ROH;;88;M3FL3;B-GOT001;W05;
 3;0011;700027714;Megi-Anschlagpuffer mittel 781073;      2;ST;86;SP;001;ND;F;ROH;;88;M3FL3;B-GOT001;W02;X
 3;0012;500332628;Sechskantschr.M8x16 ISO4017-A4-80;     26;ST;86;SP;001;ND;F;ROH;;88;M3FL3;75451;W09;X
 3;0013;500216770;Sperrkantscheibe SKB-8-FSt-Geomet 321A;     26;ST;86;SP;001;ND;F;ROH;;88;M3FL3;75451;W09;X
 3;0014;500334103;Sechskantm.M8 ISO4035-A4-035;      2;ST;86;SP;001;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
 3;0015;815001308;Sperrkantscheibe SKS-6-NrFSt;      4;ST;86;SP;001;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
 3;0016;500343167;Sechskantschr.M6x14 ISO4017-A4-80;      4;ST;86;SP;001;ND;F;ROH;;88;M3FL3;B-GOT001;W09;X
 3;0017;500094794;Nutenstein M8 44320/8OS A4;     10;ST;86;SP;001;ND;F;ROH;;88;M3FL3;B-GOT001;W02;X
 3;0001;500036716;Montagepaste Klüber 46MR401;  0,000;KG;86;SP;001;PD;F;ROH;1;88;M3FL3;75134;W09;
 3;0020;500591394;Halter links;      1;ST;86;SP;001;PD;F;ROH;;88;M3FL3;75451;W05;
 3;0021;500591395;Halter rechts;      1;ST;86;SP;001;PD;F;ROH;;88;M3FL3;75451;W05;
 3;0022;500591396;Platte;      2;ST;86;SP;001;PD;F;ROH;;88;M3FL3;75451;W05;
 3;0023;500499278;Sechskantschr.M8x25 ISO4017-A4-70;      4;ST;86;SP;001;ND;F;ROH;;88;M3FL3;75451;W09;X
 3;0024;500057305;Sperrkantscheibe SKB-8-NrFSt;      4;ST;86;SP;001;ND;F;ROH;;88;M3FL3;75451;W09;X
 3;0011;500340296;Loctite 243 Schraubensicherung;  0,004;KG;86;SP;001;PD;F;ROH;1;88;M3FL3;W-VIE001;W09;
 3;0001;500546973;Klebstoff Sikaflex-268 schwarz 600ml;  0,000;KG;86;SP;001;PD;F;ROH;1;48;M3FL3;W-VIE001M;W09;
