Stf;Pos.;MaterialP;Objektkurztext;Menge;ME;Werk;ZTP;Horiz;DMk;BeschArt;MArt;R;LOrt;ArbPlatz;ÄndNr;EKG;SchGut
 0;0000;500567000;FLEXITY ZÜRICH 7-2,40-MG-1 m.FGZ;      1;ST;86;SP;001;PD;E;FERT;;;;;;
 1;0001;500591629;Farbe 2011;      1;ST;86;SP;001;PD;E;HALB;1;15;INV;W-FZU001;;
 2;0001;SANDC146CM1;Sandstrahlen CM1;      1;ST;86;SP;300;PD;E;HALB;1;15;INV;W-FZU001M;;
 3;0001;500575444;Rohbau CM1 ER 2400 Zukauf;      1;ST;86;SP;001;PD;F;ROH;;15;SA91;W-FZU001M;W05;
 2;0002;568047CM1;Lackierung CM1 7 2400;      1;ST;86;SP;300;PD;E;HALB;1;15;INV;W-FZU001M;;
 3;0001;500325708;Klebstoff Terostat MS 935 grau 290ml;  2,000;KG;86;SP;001;PD;F;ROH;1;88;PA01;70887;W09;
 2;0003;584161CM1;Anstrichstoffe Cab Zürich;      1;ST;86;SP;300;PD;E;HALB;1;15;INV;W-FZU001M;;
 3;0001;500580539;Wefapox 2K-EP-W Metallgrund RAL1015 Hobb; 36,000;KG;86;SP;001;PD;F;ROH;1;88;PA01;75773;W09;
 3;0002;500312065;Härter 58 EP W G f.2K- Metallgrund  Wefa; 18,000;KG;86;SP;001;PD;F;ROH;1;88;PA01;75773;W09;
 3;0003;500195500;Wefapox 2K W DS Lack RAL 9005 Wefa; 20,000;KG;86;SP;001;PD;F;ROH;1;88;PA01;75773;W09;
 3;0004;500140795;Wefapox 2K W DS Lack RAL 7011 Hobb.;  8,500;KG;86;SP;001;PD;F;ROH;1;88;PA01;W-FZU001;W09;
 3;0005;500140799;Härter 51 f.2K W DS Lack Wefa Hobb.; 20,000;KG;86;SP;001;PD;F;ROH;1;88;PA01;W-FZU001;W09;
 3;0006;500140138;Wefapur 2K-W Füller 5277W1850 Beige Hob.; 24,000;KG;86;SP;001;PD;F;ROH;1;88;PA01;75773;W09;
 3;0007;500570654;Härter 32;  4,000;KG;86;SP;001;PD;F;ROH;1;88;PA01;75773;W09;
 3;0008;500602908;WefaProtect 2K W Basislack Züriweiss; 10,000;KG;86;SP;001;PD;F;ROH;1;88;PA01;76692;W09;
 3;0009;500602909;WefaProtect 2K W Basislack Züriblau;  6,000;KG;86;SP;001;PD;F;ROH;1;88;PA01;76692;W09;
 3;0010;500551317;Wefaprotect 2K-Basislack RAL 9005;  3,000;KG;86;SP;001;PD;F;ROH;1;88;PA01;76692;W09;
 3;0011;500580621;Härter 25L;  7,000;KG;86;SP;001;PD;F;ROH;1;88;PA01;W-FZU001;W09;
 3;0012;500584124;Wefaprotect 2K W Effektlack NCS S 6500-N;  2,000;KG;86;SP;001;PD;F;ROH;1;88;PA01;W-FZU001;W09;
 3;0013;500394028;Härter 25 Wefa 0725L0000 Hobbock;  0,700;KG;86;SP;001;PD;F;ROH;1;88;PA01;W-FZU001;W09;
 3;0014;500584109;Wefapox 12 Grund RAL 9005;  2,500;KG;86;SP;001;PD;F;ROH;1;88;PA01;75773;W09;
 3;0015;500581515;Härter 62 WEFA 0362V0000;  0,500;KG;86;SP;001;PD;F;ROH;1;88;PA01;75773;W09;
 3;0016;500581516;Verdünnung 10-118 (wefa);  1,000;KG;86;SP;001;PD;F;ROH;1;88;PA01;75773;W09;
 3;0017;500112090;Korrosionsschutz Tectyl 5750 W; 15,000;KG;86;SP;001;PD;F;ROH;1;88;PA01;76692;W09;
 3;0018;500260303;Tectyl 558 AMC;  2,000;KG;86;SP;001;PD;F;ROH;1;88;PA01;75773;W09;
 3;0019;500455000;Tectyl 120;  3,000;KG;86;SP;001;PD;F;ROH;1;88;PA01;W-FZU001;W09;
 3;0020;700011785;Korrosionsschutz - Tectyl 846;  1,000;KG;86;SP;001;PD;F;ROH;1;88;PA01;75134;W09;
 3;0021;500591990;Härter 27 wefa;  6,000;KG;86;SP;001;PD;F;ROH;1;88;PA01;76692;W09;
 3;0022;500541949;Wefaprotect 2K W Klarlack Plus; 16,660;KG;86;SP;001;PD;F;ROH;1;88;PA01;76692;W09;
 2;0004;577102CM1;Kaltfügeteile CM1 2400;      1;ST;86;SP;300;PD;E;HALB;1;15;INV;W-FZU001M;;
 3;0001;500462807;Blindnietm.M6 34398060629:Böllhoff;     26;ST;86;SP;001;ND;F;ROH;;88;VO90;W-FZU001;W09;X
 3;0002;500473517;Blindnietm.M6 34398060630:Böllhoff;     14;ST;86;SP;001;ND;F;ROH;;88;VO90;W-FZU001;W09;X
 3;0003;500453750;Blindnietm.M6 34398060628:Böllhoff;      9;ST;86;SP;001;ND;F;ROH;;88;VO90;W-FZU001;W09;X
 3;0004;500462808;Blindnietm.M8 34398080625:Böllhoff;      4;ST;86;SP;001;ND;F;ROH;;88;VO90;W-FZU001;W09;X
 3;0005;500452740;Blindnietm.M8 34398080629:Böllhoff;      8;ST;86;SP;001;ND;F;ROH;;88;VO90;W-FZU001;W09;X
 3;0006;500452717;Blindnietm.M10 34398100690:Böllhoff;     10;ST;86;SP;001;ND;F;ROH;;88;VO90;W-FZU001;W09;X
 3;0007;500452716;Blindnietm.M6 34398060624:Böllhoff;      4;ST;86;SP;001;ND;F;ROH;;88;VO90;W-FZU001;W09;X
 3;0012;500407060;Erdungsanschl.M6 81963 für Stahl;      1;ST;86;SP;001;PD;F;ROH;;88;VO90;75354;W02;X
 3;0013;500435445;Erdungsanschl.M8 81965 für Stahl;      1;ST;86;SP;001;PD;F;ROH;;88;VO90;75354;W02;
 3;0002;500602982;Gewinde nachschneiden CM1/7;      1;ST;86;SP;200;PD;E;HALB;1;15;VO90;76763;;
 1;0002;500591630;Farbe 2021;      1;ST;86;SP;001;PD;E;HALB;1;15;INV;W-FZU001;;
 2;0001;567853CM1;Anbau Bodenplatten CM1 2400;      1;ST;86;SP;300;PD;E;HALB;1;15;INV;W-FZU001M;;
 3;0001;500576419;Bodenplatte Fahrerstand CM1 2400;      1;ST;86;SP;001;PD;F;ROH;;88;PK40;W-FZU001;W06;
 3;0002;500576580;Bodenplatte Fahrgastraum CM1 2400;      1;ST;86;SP;001;PD;F;ROH;;88;PK40;W-FZU001;W06;
 3;0003;500576581;Bodenplatte B-Saeule CM1 2400;      1;ST;86;SP;001;PD;F;ROH;;88;PK40;W-FZU001;W06;
 3;0004;500576582;Bodenplatte Tuersaeule CM1 2400;      1;ST;86;SP;001;PD;F;ROH;;88;PK40;W-FZU001;W06;
 3;0005;500584564;Abstandsleiste Einstieg CM;      1;ST;86;SP;001;PD;F;ROH;;88;PK40;W-FZU001;W05;
 3;0001;500538717;Klebstoff SikaForce-7818 L7 Harz+Härter;  1,250;KG;86;SP;001;PD;F;ROH;1;88;PK40;71219;W09;
 3;0004;500050017;Sika Aktivator 100;  0,065;KG;86;SP;001;PD;F;ROH;1;88;PK40;71219;W09;
 3;0001;500546974;Klebstoff Sikaflex-268 schwarz Hobb.50l; 11,700;KG;86;SP;001;PD;F;ROH;1;48;PK40;W-VIE001M;W09;
 3;0002;500546975;Klebstoff SikaBooster-20 S Hobb.23l;  0,234;KG;86;SP;001;PD;F;ROH;1;48;PK40;W-VIE001M;W09;
 3;0004;500539443;Haftvermittler Sika Primer-207;  0,720;KG;86;SP;001;PD;F;ROH;1;88;PK40;W-VIE001M;W09;
 3;0001;500098888;Plexus MA 420-2K-MMA;  0,000;KG;86;SP;001;PD;F;ROH;1;88;PK40;70887;W09;
 3;0009;500237719;Elastikp. 3M Bumpon SJ5744 4,0mm skl.;     30;ST;86;SP;001;ND;F;ROH;;88;PK40;75540;W02;X
 3;0010;500596512;Elastikp. 3M Bumpon SJ61A1 5,1mm skl.;     30;ST;86;SP;001;ND;F;ROH;;88;PK40;75540;W10;X
 3;0011;500596511;Elastikp. 3M Bumpon SJ6148 6,2mm skl.;     30;ST;86;SP;001;ND;F;ROH;;88;PK40;75540;W10;X
 3;0012;500596510;Elastikp. 3M Bumpon SJ61A4 7,9mm skl.;     30;ST;86;SP;001;ND;F;ROH;;88;PK40;75540;W10;X
 3;0099;500603228;Bodenplatte PRK;      1;ST;86;SP;001;PD;F;ROH;;88;PK40;76774;W06;
 2;0002;567846CM1;Anbau Bodenbelag CM1 2400;      1;ST;86;SP;300;PD;E;HALB;1;15;INV;W-FZU001M;;
 3;0001;500581895;Bodenbelag Noraplan stone 2306 2,5mm;  2,107;M2;86;SP;001;PD;F;ROH;1;88;PK40;W-FZU001;W06;
 3;0002;500582424;Zuschnitt Bodenbelag FST 2;      1;ST;86;SP;001;PD;F;ROH;;88;PK40;W-FZU001;W06;
 3;0003;500582423;Zuschnitt Bodenbelag FST 1;      1;ST;86;SP;001;PD;F;ROH;;88;PK40;W-FZU001;W06;
 3;0004;500582425;Zuschnitt Bodenbelag Stufe CM1;      1;ST;86;SP;001;PD;F;ROH;;88;PK40;W-FZU001;W06;
 3;0005;500584633;Sitzbefestigungsprofil CM li;      1;ST;86;SP;001;PD;F;ROH;;88;PK40;W-FZU001;W06;
 3;0006;500584639;Sockelleiste CM li;      1;ST;86;SP;001;PD;F;ROH;;88;PK40;W-FZU001;W09;
 3;0008;500584863;Dekorblech Einstieg CM li;      1;ST;86;SP;001;PD;F;ROH;;88;PK40;W-FZU001;W05;
 3;0009;500523834;Sicherungsschr.M10x30 Verbus-Ripp-100;      6;ST;86;SP;001;ND;F;ROH;;88;PK40;W-FZU001;W09;X
 3;0001;500300643;Klebstoff SikaSense4300FD;  3,000;KG;86;SP;001;PD;F;ROH;1;88;PK40;76631;W09;
 3;0002;500300644;SikaCure-4901 dunkelblau (Vernetzer);  0,150;KG;86;SP;001;PD;F;ROH;1;88;PK40;76631;W09;
 3;0001;500098888;Plexus MA 420-2K-MMA;  0,000;KG;86;SP;001;PD;F;ROH;1;88;PK40;70887;W09;
 3;0012;500582726;1K-Fugenmasse Farbe 0716 300ml Kart.;  0,100;L;86;SP;001;PD;F;ROH;1;88;PK40;W-FZU001;W09;
 3;0001;500421553;Klebstoff Terostat MS 935 schwarz;  1,000;KG;86;SP;001;PD;F;ROH;1;88;PK40;70887;W09;
 3;0011;500340296;Loctite 243 Schraubensicherung;  0,006;KG;86;SP;001;PD;F;ROH;1;88;PK40;W-VIE001;W09;
 3;0015;500535390;Deckel Bl 0,5x23x23 EN485-4;      3;ST;86;SP;001;PD;F;ROH;;88;PK40;76774;W05;
 3;0001;500546972;Klebstoff Teroson MS 9399 grau 2x200ml;  0,000;KG;86;SP;001;PD;F;ROH;1;88;PK40;W-VIE001M;W09;
 3;0001;500538717;Klebstoff SikaForce-7818 L7 Harz+Härter;  0,000;KG;86;SP;001;PD;F;ROH;1;88;PK40;71219;W09;
 3;0004;500050017;Sika Aktivator 100;  0,000;KG;86;SP;001;PD;F;ROH;1;88;PK40;71219;W09;
 3;0001;700044595;Teroson SB 60 HO10,5Kg;  0,000;KG;86;SP;001;PD;F;ROH;1;88;PK40;62914;W09;
 2;0003;567886CM1;Anbau GFK-Aussenverkleidung CM1 2400;      1;ST;86;SP;300;PD;E;HALB;1;15;INV;75636;;
 3;0001;500578011;GFK-Dachhaube CM1 lackiert;      1;ST;86;SP;200;PD;E;HALB;1;15;PK40;W-FZU001;;
 4;0001;500578053;GFK-Dachhaube CM1 kpl;      1;ST;86;SP;001;PD;F;ROH;;88;PA01;W-FZULAP;W06;
 3;0002;500568025;GFK-Seitenwand links lackiert CM1;      1;ST;86;SP;200;PD;E;HALB;1;15;PK40;W-FZU001;;
 4;0001;500577254;GFK-Seitenwand geklebt li CM1;      1;ST;86;SP;001;PD;F;ROH;;88;PA01;W-FZULAP;W06;
 3;0003;500568026;GFK-Seitenwand rechts lackiert CM1;      1;ST;86;SP;200;PD;E;HALB;1;15;PK40;W-FZU001;;
 4;0001;500577251;Seitenwand kpl re CM1;      1;ST;86;SP;001;PD;F;ROH;;88;PA01;W-FZULAP;W06;
 3;0004;500580344;Bugrohrabdeckung 1 li;      1;ST;86;SP;001;PD;F;ROH;;88;PK40;W-FZU001;W06;
 3;0005;500580345;Bugrohrabdeckung 1 re;      1;ST;86;SP;001;PD;F;ROH;;88;PK40;W-FZU001;W06;
 3;0006;500580346;Bugrohrabdeckung 2 li;      1;ST;86;SP;001;PD;F;ROH;;88;PK40;W-FZU001;W06;
 3;0007;500580347;Bugrohrabdeckung 2 re;      1;ST;86;SP;001;PD;F;ROH;;88;PK40;W-FZU001;W06;
 3;0001;500546974;Klebstoff Sikaflex-268 schwarz Hobb.50l;  3,900;KG;86;SP;001;PD;F;ROH;1;48;PK40;W-VIE001M;W09;
 3;0002;500546975;Klebstoff SikaBooster-20 S Hobb.23l;  0,078;KG;86;SP;001;PD;F;ROH;1;48;PK40;W-VIE001M;W09;
 3;0004;500539443;Haftvermittler Sika Primer-207;  0,240;KG;86;SP;001;PD;F;ROH;1;88;PK40;W-VIE001M;W09;
 3;0001;500546973;Klebstoff Sikaflex-268 schwarz 600ml;  2,600;KG;86;SP;001;PD;F;ROH;1;48;PK40;W-VIE001M;W09;
 3;0003;500050017;Sika Aktivator 100;  0,100;KG;86;SP;001;PD;F;ROH;1;88;PK40;W-VIE001M;W09;
 3;0004;500539443;Haftvermittler Sika Primer-207;  0,160;KG;86;SP;001;PD;F;ROH;1;88;PK40;W-VIE001M;W09;
 3;0001;500546976;Klebstoff Sikaflex-268 PowerCure schwarz;  9,100;KG;86;SP;001;PD;F;ROH;1;48;PK40;74287;W09;
 3;0004;500539443;Haftvermittler Sika Primer-207;  0,560;KG;86;SP;001;PD;F;ROH;1;88;PK40;74287;W09;
 3;0011;500590525;GFK-Kamerasockel CM1 lackiert;      1;ST;86;SP;200;PD;E;HALB;1;15;PK40;75302;;
 4;0001;500590146;GFK-Kamerasockel CM1 kpl;      1;ST;86;SP;001;PD;F;ROH;;88;PA01;75302;W06;
 2;0004;567788CM1;Layout Fenster CM1 ER;      1;ST;86;SP;300;PD;E;HALB;1;15;INV;75636;;
 3;0001;500574464;Frontscheibe;      1;ST;86;SP;001;PD;F;ROH;;88;PK40;W-FZU001;W06;
 3;0002;500574468;Seitenfenster rechts CM1;      1;ST;86;SP;001;PD;F;ROH;;88;PK40;W-FZU001;W06;
 3;0003;500574466;Seitenfenster links CM1;      1;ST;86;SP;001;PD;F;ROH;;88;PK40;W-FZU001;W06;
 3;0004;500574467;Schiebefenster links CM;      1;ST;86;SP;001;PD;F;ROH;;88;PK40;W-FZU001;W06;
 3;0005;500574465;Fahrzielanzeigenscheibe;      1;ST;86;SP;001;PD;F;ROH;;88;PK40;W-FZU001;W06;
 3;0006;500573903;Seitenfenster CM FGR grün;      1;ST;86;SP;001;PD;F;ROH;;88;PK40;W-FZU001;W06;
 3;0007;500583711;Klebeblech;      1;ST;86;SP;001;PD;F;ROH;;88;PK40;W-FZU001;W05;
 3;0001;500546974;Klebstoff Sikaflex-268 schwarz Hobb.50l;  2,600;KG;86;SP;001;PD;F;ROH;1;48;PK40;W-VIE001M;W09;
 3;0002;500546975;Klebstoff SikaBooster-20 S Hobb.23l;  0,052;KG;86;SP;001;PD;F;ROH;1;48;PK40;W-VIE001M;W09;
 3;0004;500539443;Haftvermittler Sika Primer-207;  0,160;KG;86;SP;001;PD;F;ROH;1;88;PK40;W-VIE001M;W09;
 3;0001;500546973;Klebstoff Sikaflex-268 schwarz 600ml;  1,300;KG;86;SP;001;PD;F;ROH;1;48;PK40;W-VIE001M;W09;
 3;0003;500050017;Sika Aktivator 100;  0,050;KG;86;SP;001;PD;F;ROH;1;88;PK40;W-VIE001M;W09;
 3;0004;500539443;Haftvermittler Sika Primer-207;  0,080;KG;86;SP;001;PD;F;ROH;1;88;PK40;W-VIE001M;W09;
 3;0001;500546976;Klebstoff Sikaflex-268 PowerCure schwarz;  2,600;KG;86;SP;001;PD;F;ROH;1;48;PK40;74287;W09;
 3;0004;500539443;Haftvermittler Sika Primer-207;  0,160;KG;86;SP;001;PD;F;ROH;1;88;PK40;74287;W09;
 3;0099;500580185;Scheibenprüfkörper                   PRK;      1;ST;86;SP;001;PD;F;ROH;;88;PK40;W-FZU001;W06;
 3;0100;500580217;Profile Fallfenster PRK;      1;ST;86;SP;001;PD;F;ROH;;88;PK40;W-FZU001;W06;
 3;0101;500594445;Profil Seitenfenster PRK;      1;ST;86;SP;001;PD;F;ROH;;88;PK40;75659;W06;
 2;0005;601758CM1;Anbau Dachisolierung CM1 7 2400;      1;ST;86;SP;300;PD;E;HALB;1;15;INV;W-FZU001M;;
 3;0001;500601755;Melaminharzschaumplatte 20x800x926;      2;ST;86;SP;001;PD;F;ROH;;88;PK40;W-FZU001;W06;
 3;0002;500601756;Melaminharzschaumplatte 40x150x893,5;      2;ST;86;SP;001;PD;F;ROH;;88;PK40;W-FZU001;W06;
 3;0003;500601757;Melaminharzschaumplatte 40x163x800;      2;ST;86;SP;001;PD;F;ROH;;88;PK40;W-FZU001;W06;
 1;0003;500591631;Farbe 2031;      1;ST;86;SP;001;PD;E;HALB;1;15;INV;W-FZU001;;
 2;0001;588473CM1;Rohbau CM1 7 2400 Unterbodenschutz;      1;ST;86;SP;300;PD;E;HALB;1;15;INV;75636;;
 3;0001;500112090;Korrosionsschutz Tectyl 5750 W; 15,000;KG;86;SP;001;PD;F;ROH;1;88;PA01;75692;W09;
 2;0002;567927CM1;Anbau Platte für Antennen CM1 2400;      1;ST;86;SP;300;PD;E;HALB;1;15;INV;76763;;
 3;0001;500583201;Platte für Antenne kpl;      1;ST;86;SP;001;PD;F;ROH;;88;PK01;W-FZULAP;W05;
 3;0001;500546976;Klebstoff Sikaflex-268 PowerCure schwarz;  1,300;KG;86;SP;001;PD;F;ROH;1;48;PK01;74287;W09;
 3;0004;500539443;Haftvermittler Sika Primer-207;  0,080;KG;86;SP;001;PD;F;ROH;1;88;PK01;74287;W09;
 2;0003;567748CM1;K-Verlegung UG CM1 FZU;      1;ST;86;SP;300;PD;E;HALB;1;15;INV;76763;;
 3;0001;500585716;Befestigungswinkel Bl 2x45x120,2 ISO9445;      1;ST;86;SP;001;PD;F;ROH;;88;E1FL;W-FZU001;W05;
 3;0002;500446819;Anschlussarmatur NKNH-M253-11: PMA;      1;ST;86;SP;001;ND;F;ROH;;88;E1FL;W-FZU001;W11;X
 3;0003;500175495;Flachdichtung M25 Di25 Da31 2,5dick PTFE;      3;ST;86;SP;001;ND;F;ROH;;88;E1FL;W-FZU001;W09;X
 3;0004;500244586;Anschlussarmatur M25x1,5-PA12/Ms-schwarz;      1;ST;86;SP;001;ND;F;ROH;;88;E1FL;W-FZU001;W11;X
 3;0006;500586568;Kabelverschraubung M25x1,5 12x3,5;      1;ST;86;SP;001;PD;F;ROH;;88;E1FL;W-FZU001;W02;X
 3;0008;500037300;Durchführungstülle DA 300/350/40;      1;ST;86;SP;001;PD;F;ROH;;88;E1FL;W-FZU001;W09;
 3;0010;500332596;Sechskantschr.M6x16 ISO4017-A4-80;      2;ST;86;SP;001;ND;F;ROH;;88;E1FL;W-FZU001;W09;X
 3;0011;815001308;Sperrkantscheibe SKS-6-NrFSt;      2;ST;86;SP;001;ND;F;ROH;;88;E1FL;W-FZU001;W09;X
 3;0001;500036716;Montagepaste Klüber 46MR401;  0,000;KG;86;SP;001;PD;F;ROH;1;88;E1FL;75134;W09;
 3;0001;500098888;Plexus MA 420-2K-MMA;  0,000;KG;86;SP;001;PD;F;ROH;1;88;E1FL;70887;W09;
 3;0011;500340296;Loctite 243 Schraubensicherung;  0,004;KG;86;SP;001;PD;F;ROH;1;88;E1FL;W-VIE001;W09;
 3;0805;650116932;Schutzschlauch NW23-PA12-schwarz;  0,330;M;86;SP;001;PD;F;ROH;1;88;E1FL;W-FZU001;W02;
 3;0886;500388615;Pastensockel PMB5-BK 151-02255;      2;ST;86;SP;001;ND;F;ROH;;88;E1FL;W-FZU001;W12;X
 3;0001;650010411;Sechskantm.M8 ISO4032-A4-80;      1;ST;86;SP;001;ND;F;ROH;;88;E1FL;W-FZU001M;W09;X
 3;0002;815001297;Sperrkantscheibe SKS-8-NrFSt;      2;ST;86;SP;001;ND;F;ROH;;88;E1FL;W-FZU001M;W09;X
 3;0003;500300514;Sechskantschr.M8x30 ISO4017-A4-80;      1;ST;86;SP;001;ND;F;ROH;;88;E1FL;W-FZU001M;W09;X
 3;0951;500464328;Kontaktfett P1 AL/CU Verbindungen 91120;  0,001;KG;86;SP;001;PD;F;ROH;1;88;E1FL;W-FZU001M;W02;
 3;0003;500577876;Halterung Weichensteuerung kpl;      1;ST;86;SP;001;PD;F;ROH;;88;E1FL;W-FZU001;W05;
 3;0004;500580924;Halter für Y-Stück 171212;      1;ST;86;SP;001;PD;F;ROH;;88;E1FL;W-FZU001;W05;
 3;0005;500582055;Halter für Y-Stück 121010;      1;ST;86;SP;001;PD;F;ROH;;88;E1FL;W-FZU001;W05;
 3;0006;500578090;Kabelanschluss Weichensteuerung;      1;ST;86;SP;001;PD;F;ROH;;88;E1FL;W-FZU001;W05;
 3;0007;500101559;Schelle D1-16x20 DIN3016-1-W5;      9;ST;86;SP;001;ND;F;ROH;;88;E1FL;W-FZU001;W09;X
 3;0008;500250176;Schelle D1-13x20 DIN3016-1-W5;      1;ST;86;SP;001;ND;F;ROH;;88;E1FL;W-FZU001;W11;X
 3;0009;500292973;Systemhalter BFH-12-0:PMA Polyamid;      2;ST;86;SP;001;ND;F;ROH;;88;E1FL;W-FZU001;W05;X
 3;0010;500388615;Pastensockel PMB5-BK 151-02255;      7;ST;86;SP;001;ND;F;ROH;;88;E1FL;76679;W12;X
 3;0024;500582053;Sechskantschr.M4x30 ISO4017-A4-70;      2;ST;86;SP;001;PD;F;ROH;;88;E1FL;W-FZU001;W09;
 3;0025;500512641;Sechskantschr.M4x40 ISO4017-A4-70;      2;ST;86;SP;001;ND;F;ROH;;88;E1FL;W-FZU001;W09;X
 3;0026;812020177;Sperrkantscheibe SKS-4-NrFSt;      4;ST;86;SP;001;ND;F;ROH;;88;E1FL;W-FZU001;W09;X
 3;0027;815000278;Scheibe 4 ISO7089-200HV-A2;      4;ST;86;SP;001;ND;F;ROH;;88;E1FL;W-FZU001;W09;X
 3;0028;500416653;Zylinderschr.M5x12 ISO4762-A4-70;      2;ST;86;SP;001;ND;F;ROH;;88;E1FL;W-FZU001;W09;X
 3;0030;500327945;Sechskantschr.M5x16 ISO4017-A4-80;      2;ST;86;SP;001;ND;F;ROH;;88;E1FL;W-FZU001;W09;X
 3;0031;500447876;Sicherungsscheibe S5 SCHNORR;      2;ST;86;SP;001;ND;F;ROH;;88;E1FL;W-FZU001;W09;X
 3;0033;650010409;Sechskantm.M5 ISO4032 A4-80;      4;ST;86;SP;001;ND;F;ROH;;88;E1FL;75796;W09;X
 3;0034;815000220;Senkschraube M5x30 ISO 10642-A2-70;      8;ST;86;SP;001;ND;F;ROH;;88;E1FL;W-FZU001;W09;X
 3;0035;815001289;Sperrkantscheibe SKM-5-NrFSt (A4);      8;ST;86;SP;001;ND;F;ROH;;88;E1FL;W-FZU001;W09;X
 3;0036;500444333;Halbrundkopfschr.M6x20 ISO7380-1-A4-80;      4;ST;86;SP;001;ND;F;ROH;;88;E1FL;W-FZU001;W09;X
 3;0037;500053323;Sperrkantscheibe SKB-6-NrFSt;      4;ST;86;SP;001;ND;F;ROH;;88;E1FL;W-FZU001;W09;X
 3;0038;650010411;Sechskantm.M8 ISO4032-A4-80;      5;ST;86;SP;001;ND;F;ROH;;88;E1FL;W-FZU001;W09;X
 3;0039;815001297;Sperrkantscheibe SKS-8-NrFSt;      5;ST;86;SP;001;ND;F;ROH;;88;E1FL;W-FZU001;W09;X
 3;0040;500437567;Scheibe 10 ISO7092-200HV-A4;      5;ST;86;SP;001;PD;F;ROH;;88;E1FL;W-FZU001;W09;
 3;0001;500036716;Montagepaste Klüber 46MR401;  0,175;KG;86;SP;001;PD;F;ROH;1;88;E1FL;75134;W09;
 3;0011;500340296;Loctite 243 Schraubensicherung;  0,001;KG;86;SP;001;PD;F;ROH;1;88;E1FL;W-VIE001;W09;
 3;0001;500098888;Plexus MA 420-2K-MMA;  0,000;KG;86;SP;001;PD;F;ROH;1;88;E1FL;70887;W09;
 3;0100;500590057;Antenne Flexity;      1;ST;86;SP;001;PD;F;LBEI;;88;E1FL;75496;W01;
 3;1004;500575470;Warnglocke Front 24V;      1;ST;86;SP;001;PD;F;ROH;;88;E1FL;75796;W09;
 3;1009;500583716;Warnglockenhalter kpl;      1;ST;86;SP;001;PD;F;ROH;;88;E1FL;75796;W05;
 3;1014;815001287;Sperrkantscheibe SKM-8 TN096340-NrFSt-A4;      2;ST;86;SP;001;ND;F;ROH;;88;E1FL;75796;W09;X
 3;1016;500300514;Sechskantschr.M8x30 ISO4017-A4-80;      2;ST;86;SP;001;ND;F;ROH;;88;E1FL;75796;W09;X
 3;2104;500577717;C146 CM1-DC-004 Innen FZU;      1;ST;86;SP;001;PD;F;ROH;;88;E1FL;75796;W12;
 1;0004;500591632;Qualitätssicherung 2041;      1;ST;86;SP;001;PD;E;HALB;1;15;INV;W-FZU001;;
 1;0001;500591634;Ausbau 3011;      1;ST;86;SP;001;PD;E;HALB;1;15;INV;W-FZU001;;
 2;0001;567920CM1;Anbau Luftfuehrung CM 2400;      1;ST;86;SP;300;PD;E;HALB;1;15;INV;W-FZU001M;;
 3;0001;500586096;Rueckluftkanal unten kpl. CM1 7;      1;ST;86;SP;001;PD;F;ROH;;88;M1FL;W-FZUTGE;W06;
 3;0002;500493178;Rueckluftschlauch;      1;ST;86;SP;001;PD;F;ROH;;88;M1FL;W-FZUTGE;W06;
 3;0003;500501535;Rückluftkanal oben;      1;ST;86;SP;001;PD;F;ROH;;88;M1FL;W-FZUTGE;W06;
 3;0004;500501534;Zuluftkanal CM1 7;      1;ST;86;SP;001;PD;F;ROH;;88;M1FL;W-FZUTGE;W06;
 3;0005;500501149;Verbindungsschlauch links ID62x2344;      1;ST;86;SP;001;PD;F;ROH;;88;M1FL;W-FZUTGE;W06;
 3;0006;500501147;Luftschlauch ID130x4207;      1;ST;86;SP;001;PD;F;ROH;;88;M1FL;W-FZUTGE;W06;
 3;0007;500499179;Luftschlauch ID130x3183;      1;ST;86;SP;001;PD;F;ROH;;88;M1FL;W-FZUTGE;W06;
 3;0008;500501148;Verbindungsschlauch rechts ID62x920;      1;ST;86;SP;001;PD;F;ROH;;88;M1FL;W-FZUTGE;W06;
 3;0009;500493970;Luftverteiler;      2;ST;86;SP;001;PD;F;ROH;;88;M1FL;W-FZUTGE;W06;
 3;0010;500501146;Luftschlauch ID55x530;      2;ST;86;SP;001;PD;F;ROH;;88;M1FL;W-FZUTGE;W06;
 3;0011;500501143;Luftschlauch ID55x250;      4;ST;86;SP;001;PD;F;ROH;;88;M1FL;W-FZUTGE;W06;
 3;0012;500501145;Luftschlauch ID55x250;      2;ST;86;SP;001;PD;F;ROH;;88;M1FL;W-FZUTGE;W06;
 3;0015;500503421;Stopfen GPN320 GL 55 1 - 2;      2;ST;86;SP;001;ND;F;ROH;;88;M1FL;W-FZUTGE;W09;X
 3;0017;500447470;Kabelkanal Mitte;      1;ST;86;SP;001;PD;F;ROH;;88;M1FL;W-FZUTGE;W05;
 3;0018;500447278;Kabelkanal Li;      1;ST;86;SP;001;PD;F;ROH;;88;M1FL;W-FZUTGE;W05;
 3;0019;500447279;Kabelkanal Re;      1;ST;86;SP;001;PD;F;ROH;;88;M1FL;W-FZUTGE;W05;
 3;0020;500494037;Halterung  GT17 links kpl.;      2;ST;86;SP;001;PD;F;ROH;;88;M1FL;W-FZUTGE;W05;
 3;0021;500491372;Halterung  GT17 rechts kpl.;      2;ST;86;SP;001;PD;F;ROH;;88;M1FL;W-FZUTGE;W05;
